user_id,masked_ip,timestamp,country,region,city,isp,device_type,device_cat,device_hash,browser,browser_clean,os,rtt_ms,hour_of_day,is_attack_ip,is_anomalous,risk_score,decision
87a34a7b-4228-5974-bde2-49f73d0af7e2,73.184.xxx.xxx,2023-03-10T00:09:00,India,Region-25,City-153,Rostelecom,Desktop,Desktop,b71fcdbfba547e1a,Safari,Safari,Chrome OS,357,0,0,0,23,ALLOW
2c72663e-5373-5648-9764-5a0d7b80f342,7.39.xxx.xxx,2023-12-19T08:07:00,United Kingdom,Region-9,City-58,AT&T,Mobile,Mobile,5ec3c22c14343306,Chrome,Chrome,macOS,163,8,0,0,15,ALLOW
5ae6e67d-f53f-5b02-83b3-d47d41c5149e,48.117.xxx.xxx,2023-12-28T02:47:00,United States,Region-15,City-2,Rogers,Desktop,Desktop,a40652a9489c3073,Chrome,Chrome,Windows 10,465,2,0,0,22,ALLOW
8671aa39-e880-5b54-953e-f38c9bc7ee4b,239.78.xxx.xxx,2023-12-18T14:57:00,Germany,Region-26,City-128,China Telecom,Mobile,Mobile,9d828332545ccda2,Other,Other,Android,155,14,0,0,14,ALLOW
565103ac-3eeb-5ffc-8e60-38bf478670e0,123.31.xxx.xxx,2023-02-08T13:46:00,United States,Region-17,City-118,Unknown,Desktop,Desktop,92ddedaff80ad467,Chrome,Chrome,iOS,69,13,0,0,3,ALLOW
40048332-25cf-581d-bf7e-85cc2a9320cf,208.95.xxx.xxx,2023-11-26T15:25:00,South Korea,Region-30,City-52,Rostelecom,Mobile,Mobile,c016caff83942714,Edge,Edge,Chrome OS,25510,15,1,1,94,BLOCK
ec32a6a4-66dd-58a5-9a8d-d4b5e7d4fdbd,89.197.xxx.xxx,2023-11-12T08:50:00,India,Region-8,City-78,Vivo,Mobile,Mobile,0af1eaf3fdaaa67b,Chrome,Chrome,macOS,101,8,0,0,0,ALLOW
83438b70-35b6-5190-be0e-f6e7fef319ed,75.242.xxx.xxx,2023-04-27T18:19:00,United States,Region-9,City-124,Rostelecom,Desktop,Desktop,0e1d5de67bdbb37b,Chrome,Chrome,iOS,1739,18,0,0,0,ALLOW
d9fbedef-0c86-52ee-81b7-f16b903ea9f3,5.51.xxx.xxx,2023-11-10T10:20:00,China,Region-21,City-115,AT&T,Desktop,Desktop,00e1579a69701483,Firefox,Firefox,iOS,165,10,0,0,24,ALLOW
9352a295-1f0e-5c48-813f-9afd69bb6c0b,86.166.xxx.xxx,2023-01-21T02:01:00,United States,Region-1,City-100,Unknown,Mobile,Mobile,73c647571f7c33a6,Safari,Safari,Windows 10,1348,2,0,0,0,ALLOW
6c7005c3-23e5-5ae6-8b65-555c40ff5265,126.126.xxx.xxx,2023-03-28T07:31:00,United States,Region-29,City-101,China Telecom,Mobile,Mobile,9b8cb7a779a6685f,Chrome,Chrome,Chrome OS,81,7,0,0,8,ALLOW
17770b8a-de77-5c0f-83a7-0eed0c9d4394,250.200.xxx.xxx,2023-11-05T23:28:00,China,Region-3,City-156,OVH,Mobile,Mobile,fb4ea4376fa283b8,Chrome,Chrome,macOS,555,23,0,0,19,ALLOW
a3690e47-6b26-519e-b40b-670215aa9e58,25.227.xxx.xxx,2023-10-26T16:00:00,United States,Region-19,City-18,Vivo,Mobile,Mobile,aef2f64e72d50142,Chrome,Chrome,Windows 11,364,16,0,0,0,ALLOW
043bb05c-fe2a-548b-a486-ed72501418bf,72.161.xxx.xxx,2023-04-24T15:24:00,United States,Region-10,City-159,Deutsche Telekom,Mobile,Mobile,46e42b19e141e815,Chrome,Chrome,Android,478,15,0,0,7,ALLOW
97ad602a-39fb-52a6-9c3f-d3f3875f8452,134.205.xxx.xxx,2023-04-14T14:52:00,Germany,Region-9,City-100,Rogers,Mobile,Mobile,9afe4f60b882a239,Chrome,Chrome,Windows 11,530,14,0,0,12,ALLOW
12c5b0d7-a79f-5df5-846f-bcf8e09dead4,170.107.xxx.xxx,2023-06-01T04:25:00,Russia,Region-21,City-84,NTT,Desktop,Desktop,c59c08398e527993,Chrome,Chrome,iOS,2704,4,1,1,96,BLOCK
2b3f55d4-94dc-5a8b-8dc9-f54b53409cfb,26.47.xxx.xxx,2023-03-14T08:11:00,Brazil,Region-15,City-23,NTT,Desktop,Desktop,05711a8afbe2bfa1,Chrome,Chrome,macOS,85,8,0,0,9,ALLOW
0d3faeb9-d17c-5adf-947d-c1c176ab1897,201.187.xxx.xxx,2023-06-10T18:46:00,United States,Region-27,City-118,BSNL,Desktop,Desktop,77413f799078fbab,Chrome,Chrome,macOS,234,18,0,0,3,ALLOW
84903182-5437-55e8-8352-508b380d7b3e,128.55.xxx.xxx,2023-11-28T07:45:00,Japan,Region-13,City-14,DigitalOcean,Desktop,Desktop,a602dc8f2b1aba43,Other,Other,Android,292,7,0,0,0,ALLOW
b34af5c5-185d-5c62-be1d-8a43d0db9a4a,147.44.xxx.xxx,2023-05-04T03:02:00,Germany,Region-10,City-131,NTT,Desktop,Desktop,1e27f4fa3513bc28,Chrome,Chrome,iOS,2789,3,0,1,60,OTP
1166a0e8-27ef-5bd5-987f-8f9b970d65db,125.193.xxx.xxx,2023-11-20T03:41:00,United States,Region-15,City-12,Rostelecom,Mobile,Mobile,80f94384f59c47c1,Chrome,Chrome,Chrome OS,305,3,0,0,5,ALLOW
9e57f4f8-ff10-5878-bbaf-b20751b24d6e,159.55.xxx.xxx,2023-10-24T13:59:00,United States,Region-13,City-13,BT Group,Tablet,Tablet,5f444a741e5de142,Chrome,Chrome,Chrome OS,318,13,0,0,13,ALLOW
047ba709-d9be-5e7e-b969-d076f990ca47,76.170.xxx.xxx,2023-07-24T23:21:00,France,Region-19,City-184,DigitalOcean,Mobile,Mobile,ec7da224d4b203f5,Firefox,Firefox,iOS,118,23,0,0,14,ALLOW
e9eade51-4703-5402-be91-7fa7918676e2,41.150.xxx.xxx,2023-12-09T09:32:00,United States,Region-21,City-108,NTT,Desktop,Desktop,658e79b2ac805ea3,Edge,Edge,Linux,7894,9,1,1,79,BLOCK
3f235957-e1c2-574a-8629-b5d4c8fcbce1,63.141.xxx.xxx,2023-06-26T08:26:00,Other,Region-21,City-73,Deutsche Telekom,Desktop,Desktop,678b97c7072f0c25,Chrome,Chrome,iOS,3566,8,1,1,78,BLOCK
76dbda42-4331-576b-b9a9-2b108ad5c8c5,48.157.xxx.xxx,2023-11-17T22:35:00,United States,Region-20,City-52,Unknown,Desktop,Desktop,8086e919149dd00f,Chrome,Chrome,macOS,139,22,0,0,9,ALLOW
a2e8d7f7-b377-5d1a-b783-cd480c585337,11.34.xxx.xxx,2023-07-20T16:18:00,Russia,Region-2,City-185,OVH,Desktop,Desktop,40758963aefb6953,Chrome,Chrome,Android,459,16,0,0,26,ALLOW
79553373-87f9-5c9e-b331-64285fcfdc7c,36.170.xxx.xxx,2023-04-30T12:28:00,Other,Region-2,City-134,NTT,Mobile,Mobile,d79f6eb3da4df145,Edge,Edge,iOS,131,12,0,0,15,ALLOW
c0246203-3da7-5b43-b01f-f0c6bafb9c0c,74.30.xxx.xxx,2023-10-06T11:48:00,China,Region-25,City-44,Hetzner,Desktop,Desktop,2150a08453b785a8,Chrome,Chrome,macOS,169,11,0,0,32,ALLOW
565684e0-4e58-5a0e-8ad2-c94f19bf5852,14.82.xxx.xxx,2023-07-17T05:37:00,India,Region-10,City-80,DigitalOcean,Desktop,Desktop,38abc95a1f441bf7,Safari,Safari,Windows 10,259,5,0,0,0,ALLOW
e53206d2-a76a-51cf-b414-f0cfe0a74013,194.72.xxx.xxx,2023-09-10T23:28:00,United States,Region-5,City-173,DigitalOcean,Desktop,Desktop,d0a7abb898ece416,Other,Other,Android,734,23,0,0,4,ALLOW
aca96a41-6f01-5487-bda8-16ae7eca4cc8,7.235.xxx.xxx,2023-05-08T08:09:00,South Korea,Region-15,City-197,Comcast,Desktop,Desktop,7c8b02f627099173,Chrome,Chrome,iOS,285,8,0,0,8,ALLOW
7bc9bc9f-14e9-5e03-874b-945351215740,250.172.xxx.xxx,2023-12-03T01:40:00,United States,Region-13,City-127,Rogers,Desktop,Desktop,e9f45648c43d1ec1,Chrome,Chrome,Windows 11,373,1,0,0,16,ALLOW
632c82e6-dc4c-5964-96d1-219ad4a0fbb4,188.20.xxx.xxx,2023-05-04T09:32:00,Netherlands,Region-9,City-95,NTT,Desktop,Desktop,a368e2d859911748,Chrome,Chrome,Linux,192,9,0,0,4,ALLOW
bdf34a0c-201e-5004-944c-e2d217e66634,148.163.xxx.xxx,2023-06-01T05:53:00,France,Region-4,City-78,Rogers,Mobile,Mobile,74f5cb701e608751,Chrome,Chrome,iOS,229,5,0,0,9,ALLOW
11b4dea1-0e58-5a78-b6ea-d8e45244fd3a,87.157.xxx.xxx,2023-12-04T13:33:00,Germany,Region-7,City-195,AT&T,Desktop,Desktop,8239a29b635074a2,Chrome,Chrome,macOS,235,13,0,0,3,ALLOW
5d35e415-24e8-5841-9616-c03a5c6318b4,219.22.xxx.xxx,2023-04-24T02:31:00,Nigeria,Region-23,City-64,China Telecom,Desktop,Desktop,fdb0b954d610bb1d,Firefox,Firefox,Linux,309,2,0,0,38,OTP
1f8d78a3-28fd-5439-b69a-70b9ecf355df,225.247.xxx.xxx,2023-01-24T14:48:00,India,Region-10,City-100,AT&T,Mobile,Mobile,a63e481ff1f452ac,Safari,Safari,iOS,193,14,0,0,7,ALLOW
acff5b10-cf4a-5bce-844a-870cf301780a,114.80.xxx.xxx,2023-03-17T03:24:00,China,Region-21,City-142,OVH,Mobile,Mobile,4857f64cf3db953f,Chrome,Chrome,Windows 10,24538,3,1,1,100,BLOCK
d7641ce9-70fc-5f34-980c-b1f4f6924a96,165.21.xxx.xxx,2023-04-21T07:55:00,Australia,Region-15,City-6,DigitalOcean,Desktop,Desktop,18c48c9de1fb0f06,Chrome,Chrome,macOS,181,7,0,0,7,ALLOW
10e08176-581e-54b9-adcc-3ca64c343c5b,176.243.xxx.xxx,2023-09-03T13:17:00,France,Region-29,City-132,Deutsche Telekom,Desktop,Desktop,ac672eafa3f2ed0f,Chrome,Chrome,Linux,62,13,0,0,0,ALLOW
26d1c5ed-c2a6-5472-a453-78307f9fc9cd,111.214.xxx.xxx,2023-08-31T20:57:00,United States,Region-6,City-121,Unknown,Desktop,Desktop,fb6ab4f9056e3752,Firefox,Firefox,macOS,2195,20,0,0,0,ALLOW
f591aad0-0fe8-5dce-95dc-2bf34c0cb93e,213.52.xxx.xxx,2023-04-09T11:06:00,United States,Region-19,City-177,Rogers,Desktop,Desktop,770324853f7388e6,Chrome,Chrome,Chrome OS,188,11,0,0,10,ALLOW
f1d3910c-99fc-5478-93b6-81635064249d,2.91.xxx.xxx,2023-09-20T00:45:00,China,Region-27,City-10,China Telecom,Mobile,Mobile,a80ecaf0cc4b4e8f,Chrome,Chrome,macOS,699,0,0,0,21,ALLOW
45e2b84b-827a-581e-bc24-e8716bdba72d,170.189.xxx.xxx,2023-08-24T10:21:00,China,Region-30,City-150,Unknown,Desktop,Desktop,843a70f5964f7b1c,Edge,Edge,iOS,26522,10,0,1,97,BLOCK
efe84da6-a0d1-59bf-afce-be2922d049ed,178.159.xxx.xxx,2023-03-14T12:56:00,China,Region-17,City-80,DigitalOcean,Desktop,Desktop,11eead34e8093099,Safari,Safari,macOS,521,12,0,0,14,ALLOW
497a1011-a6bc-59ad-9c55-7b470698a0cf,23.93.xxx.xxx,2023-07-11T06:16:00,Japan,Region-10,City-115,OVH,Desktop,Desktop,67aa7d7d34234ee8,Chrome,Chrome,Windows 10,208,6,0,0,0,ALLOW
43a70415-2e30-5022-a187-fab794acfe93,27.197.xxx.xxx,2023-10-22T18:32:00,Russia,Region-20,City-140,DigitalOcean,Desktop,Desktop,6a34fe121420ea14,Firefox,Firefox,Chrome OS,6932,18,1,1,100,BLOCK
0d7a86fc-1c10-5d65-9ffe-bc5b9d2bbed0,153.180.xxx.xxx,2023-04-23T09:41:00,Canada,Region-17,City-122,Unknown,Desktop,Desktop,3d5e85e61f69bb81,Safari,Safari,Chrome OS,88,9,0,0,13,ALLOW
a6c3730c-10a4-5823-b2ea-8697a58a9adb,81.220.xxx.xxx,2023-08-26T11:18:00,France,Region-18,City-73,Comcast,Desktop,Desktop,1386fc3479503dd4,Chrome,Chrome,Windows 10,1202,11,0,0,10,ALLOW
3a174e11-4c08-5a9e-939d-293341b9caff,185.141.xxx.xxx,2023-03-31T03:46:00,Nigeria,Region-18,City-182,Hetzner,Desktop,Desktop,455473fb38fe5dfc,Chrome,Chrome,Windows 11,1768,3,1,1,100,BLOCK
1ef0c968-2e94-5e77-bc7b-cf922d250202,237.136.xxx.xxx,2023-08-11T12:19:00,United States,Region-4,City-102,AT&T,Desktop,Desktop,dee74fae100eccde,Chrome,Chrome,Chrome OS,199,12,0,0,0,ALLOW
8c1dccb7-c110-59be-85d2-1664db968cd9,244.182.xxx.xxx,2023-08-14T03:22:00,Germany,Region-13,City-92,OVH,Desktop,Desktop,a1b887056e649b0d,Edge,Edge,iOS,264,3,0,0,18,ALLOW
6cb92a3e-ab6e-5200-9d7d-69f9e7f147fc,197.216.xxx.xxx,2023-08-05T21:43:00,Germany,Region-29,City-72,Deutsche Telekom,Desktop,Desktop,666836f5d60b9a3f,Firefox,Firefox,Windows 10,224,21,0,0,0,ALLOW
d0d8d988-1b54-5dfa-91de-2833ac65d217,99.115.xxx.xxx,2023-08-25T08:13:00,United States,Region-15,City-85,BT Group,Desktop,Desktop,28e8ce6cda8d1abf,Other,Other,Chrome OS,144,8,0,0,0,ALLOW
3e0d17d0-893c-51d7-b3af-ee3cfdc55076,51.63.xxx.xxx,2023-12-05T21:32:00,China,Region-22,City-139,Comcast,Desktop,Desktop,6332b63999245b58,Chrome,Chrome,iOS,746,21,0,0,28,ALLOW
5d749de9-b901-5deb-b535-c77d654a3f70,8.120.xxx.xxx,2023-06-29T23:22:00,United States,Region-3,City-8,Comcast,Desktop,Desktop,113f0ba32ff854f5,Chrome,Chrome,macOS,523,23,0,0,8,ALLOW
2e2b4103-54f0-5a98-9293-95b7ad1a71c2,151.91.xxx.xxx,2023-01-11T05:58:00,United States,Region-17,City-119,Rogers,Desktop,Desktop,e5bfde0185c36baa,Firefox,Firefox,macOS,316,5,0,0,0,ALLOW
004a49c9-d7c6-5f1b-a0d6-9756bf358438,43.91.xxx.xxx,2023-01-26T00:26:00,United States,Region-10,City-3,AT&T,Mobile,Mobile,0636f99977192884,Safari,Safari,Chrome OS,177,0,0,0,12,ALLOW
c74f6ccf-be98-5cf8-994a-aabcb3d3c386,185.131.xxx.xxx,2023-04-09T07:37:00,Germany,Region-1,City-25,Vivo,Mobile,Mobile,6b4da274e4261e42,Safari,Safari,macOS,573,7,0,0,13,ALLOW
daa71ef9-974e-5691-8324-c19de45fd948,234.180.xxx.xxx,2023-08-29T23:25:00,Iran,Region-11,City-62,Rostelecom,Desktop,Desktop,2a93872a3189764f,Chrome,Chrome,iOS,168,23,0,0,32,ALLOW
dcd09f21-cc12-5634-b12e-6864ac628ab4,154.196.xxx.xxx,2023-09-30T04:28:00,United States,Region-18,City-196,BT Group,Tablet,Tablet,6e34383b453a0f4a,Chrome,Chrome,Windows 10,859,4,0,0,6,ALLOW
aafdd6e7-c036-5805-806c-a1e791e5f25b,190.210.xxx.xxx,2023-05-18T08:35:00,France,Region-18,City-5,AT&T,Desktop,Desktop,f0cdb2fe3fa8a356,Chrome,Chrome,Chrome OS,267,8,0,0,0,ALLOW
d442b5a7-a15e-550f-b881-859ba07691ca,55.24.xxx.xxx,2023-06-19T13:22:00,United States,Region-17,City-54,Deutsche Telekom,Desktop,Desktop,40c387c2eb4a0891,Chrome,Chrome,iOS,654,13,0,0,0,ALLOW
e9423928-d9aa-5b85-9bce-19162c81c1e6,39.183.xxx.xxx,2023-05-11T17:04:00,Germany,Region-6,City-35,DigitalOcean,Desktop,Desktop,56499496ddccf907,Chrome,Chrome,Windows 10,223,17,0,0,0,ALLOW
b7ebeeef-5e88-5c3e-942d-e9c038b042e6,249.47.xxx.xxx,2023-11-26T22:16:00,United States,Region-9,City-167,BT Group,Desktop,Desktop,8a85b4eab017a608,Firefox,Firefox,macOS,259,22,0,0,0,ALLOW
3d223a97-b5d5-5275-bc9c-1b6c5e212c3f,102.193.xxx.xxx,2023-11-26T10:27:00,United States,Region-6,City-136,Deutsche Telekom,Mobile,Mobile,dd0823df3737eb6c,Chrome,Chrome,Linux,652,10,0,0,0,ALLOW
83e6a9be-aafc-5ba7-90b2-ccdf679bb2cf,73.171.xxx.xxx,2023-08-25T06:02:00,Other,Region-2,City-20,BT Group,Desktop,Desktop,c25cb0803d050ce3,Chrome,Chrome,Android,1415,6,0,0,0,ALLOW
0725d0cc-dcdf-56ec-aeed-d77334575062,13.136.xxx.xxx,2023-02-18T13:33:00,United States,Region-4,City-52,Hetzner,Mobile,Mobile,9648a18995b3675d,Chrome,Chrome,Windows 11,852,13,0,0,0,ALLOW
6038f03c-d94a-5501-ba54-8b72a9b495f3,249.36.xxx.xxx,2023-08-05T16:06:00,Russia,Region-24,City-120,BT Group,Desktop,Desktop,c1fece2b193c43bd,Chrome,Chrome,macOS,493,16,0,0,33,ALLOW
e3d9a6af-203e-5623-a696-d0ec21e0d403,115.111.xxx.xxx,2023-10-03T06:31:00,India,Region-14,City-195,OVH,Desktop,Desktop,2915fc65597239a7,Chrome,Chrome,Windows 11,392,6,0,0,9,ALLOW
70cbc142-c05f-5082-8ce5-02fa9fe05bd3,252.251.xxx.xxx,2023-07-07T20:12:00,China,Region-10,City-126,OVH,Mobile,Mobile,4f2ed9289b6dc9db,Firefox,Firefox,macOS,2674,20,1,1,100,BLOCK
3ec026e2-63ec-52f8-89a7-5e8a4e95c47d,163.43.xxx.xxx,2023-11-12T10:09:00,Japan,Region-22,City-124,Deutsche Telekom,Desktop,Desktop,3dc58e1ea36982ec,Chrome,Chrome,Chrome OS,7004,10,1,1,73,BLOCK
506981e8-6f8b-5202-9cd5-da2b894689f2,122.51.xxx.xxx,2023-09-14T23:21:00,United States,Region-10,City-102,BT Group,Desktop,Desktop,9011b11eb3112d63,Other,Other,iOS,117,23,0,0,11,ALLOW
777bf38c-9508-59d4-8c45-0b9818761072,150.209.xxx.xxx,2023-11-12T04:15:00,Nigeria,Region-25,City-148,BT Group,Mobile,Mobile,dacd9009e19acdb9,Safari,Safari,iOS,330,4,0,0,23,ALLOW
2a672bbc-8ad2-59e4-9a1a-5ba6e9823c76,201.151.xxx.xxx,2023-01-02T23:15:00,Canada,Region-1,City-149,Comcast,Mobile,Mobile,43be2dc3591b694e,Chrome,Chrome,Windows 11,347,23,0,0,0,ALLOW
05fa892a-b0a5-512f-ab62-8a8794725a02,101.96.xxx.xxx,2023-04-27T19:55:00,Other,Region-11,City-193,Unknown,Mobile,Mobile,978cbe7cfa0eecbd,Chrome,Chrome,Chrome OS,50,19,0,0,0,ALLOW
2016fb86-2836-57b3-9cbb-3cfbb534b105,237.11.xxx.xxx,2023-09-02T19:34:00,China,Region-26,City-72,Rogers,Tablet,Tablet,07e2f3b5155b10d6,Chrome,Chrome,macOS,252,19,0,0,33,ALLOW
6c777b48-604a-5680-b391-478b74ec75ee,161.240.xxx.xxx,2023-11-23T18:45:00,Russia,Region-30,City-58,OVH,Desktop,Desktop,3028bd355bffe557,Safari,Safari,Windows 10,341,18,0,0,15,ALLOW
8b88f342-e1ef-5c0d-a73e-40fb85f24c26,166.192.xxx.xxx,2023-09-24T21:06:00,United States,Region-5,City-188,BT Group,Desktop,Desktop,481a629b6211d673,Safari,Safari,Linux,4445,21,1,1,73,BLOCK
234fae1f-1ba7-53f2-9b6e-1f33c2cf82dc,204.150.xxx.xxx,2023-10-08T03:26:00,Russia,Region-5,City-100,BSNL,Mobile,Mobile,4c654138e6bd9b98,Safari,Safari,Android,325,3,0,0,35,OTP
aa51c135-4234-5838-b386-b6b20826c117,168.230.xxx.xxx,2023-01-08T05:49:00,Belarus,Region-28,City-68,Rostelecom,Mobile,Mobile,6127ffd724ac2350,Chrome,Chrome,Linux,982,5,1,1,100,BLOCK
c479a76a-1aaf-532c-8a62-d1fd308f5fdb,190.134.xxx.xxx,2023-12-01T05:15:00,North Korea,Region-21,City-118,Rogers,Mobile,Mobile,5d9391aa76b8a6b5,Chrome,Chrome,Android,1937,5,1,1,100,BLOCK
b1696127-91ad-54d2-8460-6f64d9d8260a,31.236.xxx.xxx,2023-11-10T00:16:00,China,Region-18,City-3,Comcast,Desktop,Desktop,a516b8eeeab933d4,Chrome,Chrome,Android,560,0,0,0,35,OTP
440648e3-21a7-5c0f-ae12-8be8536aa966,61.65.xxx.xxx,2023-07-11T12:32:00,South Korea,Region-24,City-18,OVH,Mobile,Mobile,2e11b22d8576edc2,Chrome,Chrome,Windows 10,244,12,0,0,11,ALLOW
4614ab5c-ed40-538c-8619-0768022497a0,136.83.xxx.xxx,2023-08-25T02:03:00,China,Region-6,City-110,Deutsche Telekom,Mobile,Mobile,2be432a23d1b1d5b,Chrome,Chrome,macOS,321,2,0,0,33,ALLOW
9ac2007d-5272-59cc-938c-981f1dd887f9,121.5.xxx.xxx,2023-07-11T23:30:00,India,Region-10,City-93,NTT,Mobile,Mobile,fbb330cbdaaa5fb8,Chrome,Chrome,Windows 11,158,23,0,0,0,ALLOW
6f7250d6-c7df-519d-9add-1fb67daaec70,22.103.xxx.xxx,2023-12-06T04:49:00,India,Region-5,City-37,Comcast,Desktop,Desktop,fb5a211005edf3d9,Chrome,Chrome,Android,248,4,0,0,5,ALLOW
b1bd2dd2-76ad-595b-83d7-a2876ea3f918,114.163.xxx.xxx,2023-03-18T15:40:00,Germany,Region-20,City-32,Rogers,Desktop,Desktop,d0a55440d9bc60d5,Chrome,Chrome,iOS,310,15,1,1,78,BLOCK
cd8df1ab-cb93-5edd-b7f0-ca619a12eab7,133.174.xxx.xxx,2023-11-29T11:41:00,United States,Region-1,City-94,DigitalOcean,Desktop,Desktop,b6a2e0f5f666cbac,Chrome,Chrome,Windows 11,481,11,0,0,0,ALLOW
e67b452c-563d-557c-9334-82a388b55d01,144.105.xxx.xxx,2023-11-26T15:01:00,Nigeria,Region-4,City-143,NTT,Desktop,Desktop,3ee30ead027c3159,Chrome,Chrome,Windows 10,1039,15,0,0,30,ALLOW
fbd54a1a-c149-525e-a9ce-ce6fc9c9a545,167.106.xxx.xxx,2023-12-11T08:47:00,United States,Region-21,City-123,NTT,Desktop,Desktop,ae38ad25921310e7,Chrome,Chrome,Chrome OS,104,8,0,0,0,ALLOW
9cad1cba-7f72-5961-a3d7-75930cc2a8b6,77.202.xxx.xxx,2023-08-09T20:03:00,United States,Region-7,City-70,DigitalOcean,Desktop,Desktop,b569a5bd4ccf9179,Chrome,Chrome,Windows 11,115,20,0,0,0,ALLOW
c9398096-031b-585d-8d26-285d848a1a1b,90.103.xxx.xxx,2023-12-31T08:38:00,Other,Region-24,City-63,Comcast,Desktop,Desktop,798596bde1f358ad,Chrome,Chrome,iOS,8341,8,1,1,93,BLOCK
f859b3a2-c68b-5875-8b8c-fd1f197dfc41,235.217.xxx.xxx,2023-06-01T10:33:00,United States,Region-17,City-114,OVH,Desktop,Desktop,2aa73b05950c0266,Edge,Edge,Windows 11,795,10,0,0,3,ALLOW
fef6acd2-44b6-53b0-86dd-bca45322d0de,100.130.xxx.xxx,2023-12-24T23:49:00,Nigeria,Region-16,City-4,NTT,Desktop,Desktop,3e90ec4ae839809a,Chrome,Chrome,Linux,244,23,0,0,23,ALLOW
d880b61a-a17e-5a58-ba88-a7e4170afdd2,31.71.xxx.xxx,2023-08-13T12:25:00,Russia,Region-14,City-16,Rostelecom,Mobile,Mobile,c79b6a85b84ef959,Edge,Edge,Android,1124,12,0,1,79,BLOCK
0ab2063c-7015-52c9-ab01-71da9eb70e45,188.149.xxx.xxx,2023-12-20T21:10:00,United Kingdom,Region-10,City-94,BT Group,Desktop,Desktop,c1aba9a8bf9bccb9,Chrome,Chrome,Android,207,21,0,0,2,ALLOW
82fa02bb-03c6-55de-8b94-d19fed21c2ad,23.138.xxx.xxx,2023-06-29T21:23:00,United States,Region-30,City-173,Vivo,Tablet,Tablet,9548617efbcb7076,Edge,Edge,iOS,107,21,0,0,13,ALLOW
bb3307ed-8579-576a-b1c3-71ee704b357b,57.172.xxx.xxx,2023-09-17T11:35:00,United States,Region-26,City-159,China Telecom,Desktop,Desktop,20d2affc544d6540,Edge,Edge,macOS,143,11,0,0,0,ALLOW
62768b26-7e8c-58b5-bc6b-13fb6c153973,142.13.xxx.xxx,2023-02-24T14:54:00,France,Region-17,City-115,OVH,Desktop,Desktop,24612f7ad026f5be,Chrome,Chrome,Windows 10,191,14,0,0,2,ALLOW
0f4612b3-aa64-5c2b-95cc-cfb8f5d166ba,15.93.xxx.xxx,2023-06-27T22:13:00,Germany,Region-22,City-176,Vivo,Mobile,Mobile,98b27ab8b32d8e70,Other,Other,macOS,116,22,0,0,0,ALLOW
cc1f0502-a3a9-5ba7-b83f-4ce1f63590ae,181.193.xxx.xxx,2023-07-15T00:43:00,Russia,Region-10,City-58,China Telecom,Mobile,Mobile,eda8ca01fd1b5e7d,Chrome,Chrome,Android,131,0,0,0,40,OTP
7e9aed08-e436-5887-a3c9-ea358ec11333,251.99.xxx.xxx,2023-03-09T06:07:00,India,Region-30,City-9,China Telecom,Desktop,Desktop,e118d77b58460acb,Chrome,Chrome,Windows 10,259,6,0,0,0,ALLOW
db0133ab-05c3-5753-8549-56dc5dac80ed,128.125.xxx.xxx,2023-11-22T18:09:00,United States,Region-17,City-140,Rostelecom,Desktop,Desktop,08ad5de6aa196ef5,Firefox,Firefox,iOS,290,18,0,0,0,ALLOW
275edef8-036d-582a-9f00-cebf06c0aef5,12.217.xxx.xxx,2023-07-09T00:37:00,United Kingdom,Region-17,City-98,AT&T,Desktop,Desktop,1f397473d226d78c,Edge,Edge,Windows 11,78,0,0,0,12,ALLOW
f859b3a2-c68b-5875-8b8c-fd1f197dfc41,142.5.xxx.xxx,2023-02-12T02:52:00,United States,Region-27,City-147,DigitalOcean,Desktop,Desktop,2aa73b05950c0266,Safari,Safari,Android,335,2,0,0,9,ALLOW
611d06ec-b4bf-56d8-83a4-727b3b497b65,78.128.xxx.xxx,2023-09-16T16:56:00,United States,Region-11,City-175,Vivo,Mobile,Mobile,e452e2030023a0bc,Firefox,Firefox,macOS,180,16,0,0,0,ALLOW
f0e0447a-567c-5790-bdf9-609d38222f4a,46.43.xxx.xxx,2023-04-17T11:16:00,China,Region-2,City-72,Rogers,Desktop,Desktop,83455a7e49ce7958,Chrome,Chrome,iOS,435,11,0,0,20,ALLOW
ad8370eb-87e9-5977-8c1d-3d23cbc8e3af,70.178.xxx.xxx,2023-04-09T15:02:00,India,Region-21,City-168,OVH,Mobile,Mobile,4f14bdde04cbc1bc,Chrome,Chrome,Android,456,15,0,0,4,ALLOW
2c8c7c9e-03c5-5454-b3eb-f1ab51d31909,164.184.xxx.xxx,2023-07-20T22:43:00,United States,Region-20,City-196,Rogers,Desktop,Desktop,96eb9f16c7424759,Chrome,Chrome,Chrome OS,158,22,0,0,10,ALLOW
789bbb80-e584-5bd1-8730-a026b0886192,170.147.xxx.xxx,2023-07-22T11:50:00,United States,Region-16,City-59,NTT,Mobile,Mobile,b6ceffdb6acdc10e,Chrome,Chrome,Linux,399,11,0,0,5,ALLOW
0cee9865-863e-5cd8-8b3b-5d70b1eba59d,75.225.xxx.xxx,2023-08-01T12:43:00,United States,Region-5,City-144,Deutsche Telekom,Desktop,Desktop,8df6081a52b0cb40,Chrome,Chrome,Windows 10,125,12,0,0,7,ALLOW
